,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,0.2888877443702704,0.05710475222458267,0.19767107929435357,0.36215474139770343,-0.041980332987282716,-1.7571313745483221
1,0.19598744962530687,0.04582430496812462,0.23381244592820885,0.41140125021734353,-0.02890575993960663,-2.373310819555578
2,0.027699726840380096,0.006483120968623135,0.2340499964487799,0.48371876154196036,-0.015380320969821237,-22.134715401819708
3,0.02442228147241498,0.005844629014136293,0.23931543908941574,0.5779876519682524,-0.015503060999764433,-28.950770914280845
4,-0.02213225190043651,-0.005407829986630697,0.2443416065820234,0.5948715295414004,-0.011713586380865866,-2.6736626478550933
5,-0.008128273079769606,-0.0021810442759477855,0.2683281251187499,0.5561077007631969,-0.014562901318869765,-8.116907538511771
6,0.03718581192979828,0.010592149887417301,0.2848438513972434,0.5990233505386371,-0.019532759171483494,-6.503639144203258
7,-0.03756896134993909,-0.010721551682147168,0.28538323384243763,0.6079904061292072,-0.011205241871592771,-2.083855896733014
8,0.17721658699234075,0.058185714719682924,0.3283310874404646,0.6199488386415528,-0.035400724140190694,-1.856958965825331
9,0.11169110636252695,0.03384605313185607,0.30303266064890216,0.6100247857929657,-0.026227791236988936,-3.3124311041177528
